,household,scenario,absolute poverty,relative poverty,year,minwage
918,Lasteta paar,Ennustatud,0.63,9.51,2018,566
919,Ühe lapsega paar,Tegelik,0,7.35,2018,566
920,Ühe lapsega paar,Ennustatud,0,7.65,2018,566
921,Kahe lapsega paar,Tegelik,0,9.74,2018,566
922,Kahe lapsega paar,Ennustatud,0,9.05,2018,566
923,Kolme ja enama lapsega paar,Tegelik,0,7.35,2018,566
924,Kolme ja enama lapsega paar,Ennustatud,0,7.35,2018,566
925,Üksik mees,Tegelik,6.42,33.62,2018,567
926,Üksik mees,Ennustatud,6.42,32.75,2018,567
927,Üksik naine,Tegelik,2.16,22.68,2018,567
928,Üksik naine,Ennustatud,2.16,20.93,2018,567
929,Üksikvanem,Tegelik,0.19,30.12,2018,567
930,Üksikvanem,Ennustatud,0.19,28.81,2018,567
931,Lasteta paar,Tegelik,0.63,9.31,2018,567
932,Lasteta paar,Ennustatud,0.63,9.51,2018,567
933,Ühe lapsega paar,Tegelik,0,7.35,2018,567
934,Ühe lapsega paar,Ennustatud,0,7.65,2018,567
935,Kahe lapsega paar,Tegelik,0,9.74,2018,567
936,Kahe lapsega paar,Ennustatud,0,9.05,2018,567
937,Kolme ja enama lapsega paar,Tegelik,0,7.35,2018,567
938,Kolme ja enama lapsega paar,Ennustatud,0,7.35,2018,567
939,Üksik mees,Tegelik,6.42,33.62,2018,568
940,Üksik mees,Ennustatud,6.42,32.75,2018,568
941,Üksik naine,Tegelik,2.16,22.68,2018,568
942,Üksik naine,Ennustatud,2.16,20.93,2018,568
943,Üksikvanem,Tegelik,0.19,30.12,2018,568
944,Üksikvanem,Ennustatud,0.19,28.81,2018,568
945,Lasteta paar,Tegelik,0.63,9.31,2018,568
946,Lasteta paar,Ennustatud,0.63,9.51,2018,568
947,Ühe lapsega paar,Tegelik,0,7.35,2018,568
948,Ühe lapsega paar,Ennustatud,0,7.65,2018,568
949,Kahe lapsega paar,Tegelik,0,9.74,2018,568
950,Kahe lapsega paar,Ennustatud,0,9.05,2018,568
951,Kolme ja enama lapsega paar,Tegelik,0,7.35,2018,568
952,Kolme ja enama lapsega paar,Ennustatud,0,7.35,2018,568
953,Üksik mees,Tegelik,6.42,33.62,2018,569
954,Üksik mees,Ennustatud,6.42,32.75,2018,569
955,Üksik naine,Tegelik,2.16,22.68,2018,569
956,Üksik naine,Ennustatud,2.16,20.93,2018,569
957,Üksikvanem,Tegelik,0.19,30.12,2018,569
958,Üksikvanem,Ennustatud,0.19,28.81,2018,569
959,Lasteta paar,Tegelik,0.63,9.31,2018,569
960,Lasteta paar,Ennustatud,0.63,9.51,2018,569
961,Ühe lapsega paar,Tegelik,0,7.35,2018,569
962,Ühe lapsega paar,Ennustatud,0,7.65,2018,569
963,Kahe lapsega paar,Tegelik,0,9.74,2018,569
964,Kahe lapsega paar,Ennustatud,0,9.05,2018,569
965,Kolme ja enama lapsega paar,Tegelik,0,7.35,2018,569
966,Kolme ja enama lapsega paar,Ennustatud,0,7.35,2018,569
967,Üksik mees,Tegelik,6.42,33.62,2018,570
968,Üksik mees,Ennustatud,6.42,32.75,2018,570
969,Üksik naine,Tegelik,2.16,22.68,2018,570
970,Üksik naine,Ennustatud,2.16,20.93,2018,570
971,Üksikvanem,Tegelik,0.19,30.12,2018,570
972,Üksikvanem,Ennustatud,0.19,28.81,2018,570
973,Lasteta paar,Tegelik,0.63,9.31,2018,570
974,Lasteta paar,Ennustatud,0.63,9.51,2018,570
975,Ühe lapsega paar,Tegelik,0,7.35,2018,570
976,Ühe lapsega paar,Ennustatud,0,7.65,2018,570
977,Kahe lapsega paar,Tegelik,0,9.74,2018,570
978,Kahe lapsega paar,Ennustatud,0,9.05,2018,570
979,Kolme ja enama lapsega paar,Tegelik,0,7.35,2018,570
980,Kolme ja enama lapsega paar,Ennustatud,0,7.35,2018,570
981,Üksik mees,Tegelik,6.42,33.62,2018,571
982,Üksik mees,Ennustatud,6.42,32.75,2018,571
983,Üksik naine,Tegelik,2.16,22.68,2018,571
984,Üksik naine,Ennustatud,2.16,20.93,2018,571
985,Üksikvanem,Tegelik,0.19,30.12,2018,571
986,Üksikvanem,Ennustatud,0.19,28.81,2018,571
987,Lasteta paar,Tegelik,0.63,9.31,2018,571
988,Lasteta paar,Ennustatud,0.63,9.51,2018,571
989,Ühe lapsega paar,Tegelik,0,7.35,2018,571
990,Ühe lapsega paar,Ennustatud,0,7.65,2018,571
991,Kahe lapsega paar,Tegelik,0,9.74,2018,571
992,Kahe lapsega paar,Ennustatud,0,9.05,2018,571
993,Kolme ja enama lapsega paar,Tegelik,0,7.35,2018,571
994,Kolme ja enama lapsega paar,Ennustatud,0,7.35,2018,571
995,Üksik mees,Tegelik,6.42,33.62,2018,572
996,Üksik mees,Ennustatud,6.42,32.75,2018,572
997,Üksik naine,Tegelik,2.16,22.68,2018,572
998,Üksik naine,Ennustatud,2.16,20.93,2018,572
999,Üksikvanem,Tegelik,0.19,30.12,2018,572
1000,Üksikvanem,Ennustatud,0.19,28.81,2018,572
1001,Lasteta paar,Tegelik,0.63,9.31,2018,572
1002,Lasteta paar,Ennustatud,0.63,9.51,2018,572
1003,Ühe lapsega paar,Tegelik,0,7.35,2018,572
1004,Ühe lapsega paar,Ennustatud,0,7.65,2018,572
1005,Kahe lapsega paar,Tegelik,0,9.74,2018,572
1006,Kahe lapsega paar,Ennustatud,0,9.05,2018,572
1007,Kolme ja enama lapsega paar,Tegelik,0,7.35,2018,572
1008,Kolme ja enama lapsega paar,Ennustatud,0,7.35,2018,572
1009,Üksik mees,Tegelik,6.42,33.62,2018,573
1010,Üksik mees,Ennustatud,6.42,32.75,2018,573
1011,Üksik naine,Tegelik,2.16,22.68,2018,573
1012,Üksik naine,Ennustatud,2.16,20.93,2018,573
1013,Üksikvanem,Tegelik,0.19,30.12,2018,573
1014,Üksikvanem,Ennustatud,0.19,28.81,2018,573
1015,Lasteta paar,Tegelik,0.63,9.31,2018,573
1016,Lasteta paar,Ennustatud,0.63,9.51,2018,573
1017,Ühe lapsega paar,Tegelik,0,7.35,2018,573
1018,Ühe lapsega paar,Ennustatud,0,7.65,2018,573
1019,Kahe lapsega paar,Tegelik,0,9.74,2018,573
1020,Kahe lapsega paar,Ennustatud,0,9.05,2018,573
1021,Kolme ja enama lapsega paar,Tegelik,0,7.35,2018,573
1022,Kolme ja enama lapsega paar,Ennustatud,0,7.35,2018,573
1023,Üksik mees,Tegelik,6.42,33.62,2018,574
1024,Üksik mees,Ennustatud,6.42,32.75,2018,574
1025,Üksik naine,Tegelik,2.16,22.68,2018,574
1026,Üksik naine,Ennustatud,2.16,20.93,2018,574
1027,Üksikvanem,Tegelik,0.19,30.12,2018,574
1028,Üksikvanem,Ennustatud,0.19,28.81,2018,574
1029,Lasteta paar,Tegelik,0.63,9.31,2018,574
1030,Lasteta paar,Ennustatud,0.63,9.51,2018,574
1031,Ühe lapsega paar,Tegelik,0,7.35,2018,574
1032,Ühe lapsega paar,Ennustatud,0,7.65,2018,574
1033,Kahe lapsega paar,Tegelik,0,9.74,2018,574
1034,Kahe lapsega paar,Ennustatud,0,9.05,2018,574
1035,Kolme ja enama lapsega paar,Tegelik,0,7.35,2018,574
1036,Kolme ja enama lapsega paar,Ennustatud,0,7.35,2018,574
1037,Üksik mees,Tegelik,6.42,33.62,2018,575
1038,Üksik mees,Ennustatud,6.42,32.75,2018,575
1039,Üksik naine,Tegelik,2.16,22.68,2018,575
1040,Üksik naine,Ennustatud,2.16,20.93,2018,575
1041,Üksikvanem,Tegelik,0.19,30.12,2018,575
1042,Üksikvanem,Ennustatud,0.19,27.32,2018,575
1043,Lasteta paar,Tegelik,0.63,9.31,2018,575
1044,Lasteta paar,Ennustatud,0.63,9.51,2018,575
1045,Ühe lapsega paar,Tegelik,0,7.35,2018,575
1046,Ühe lapsega paar,Ennustatud,0,7.65,2018,575
1047,Kahe lapsega paar,Tegelik,0,9.74,2018,575
1048,Kahe lapsega paar,Ennustatud,0,9.05,2018,575
1049,Kolme ja enama lapsega paar,Tegelik,0,7.35,2018,575
1050,Kolme ja enama lapsega paar,Ennustatud,0,7.35,2018,575
1051,Üksik mees,Tegelik,6.42,33.62,2018,576
1052,Üksik mees,Ennustatud,6.42,32.75,2018,576
1053,Üksik naine,Tegelik,2.16,22.68,2018,576
1054,Üksik naine,Ennustatud,2.16,20.93,2018,576
1055,Üksikvanem,Tegelik,0.19,30.12,2018,576
1056,Üksikvanem,Ennustatud,0.19,27.32,2018,576
1057,Lasteta paar,Tegelik,0.63,9.31,2018,576
1058,Lasteta paar,Ennustatud,0.63,9.51,2018,576
1059,Ühe lapsega paar,Tegelik,0,7.35,2018,576
1060,Ühe lapsega paar,Ennustatud,0,7.65,2018,576
1061,Kahe lapsega paar,Tegelik,0,9.74,2018,576
1062,Kahe lapsega paar,Ennustatud,0,9.05,2018,576
1063,Kolme ja enama lapsega paar,Tegelik,0,7.35,2018,576
1064,Kolme ja enama lapsega paar,Ennustatud,0,7.35,2018,576
1065,Üksik mees,Tegelik,6.42,33.62,2018,577
1066,Üksik mees,Ennustatud,6.42,32.75,2018,577
1067,Üksik naine,Tegelik,2.16,22.68,2018,577
1068,Üksik naine,Ennustatud,2.16,20.93,2018,577
1069,Üksikvanem,Tegelik,0.19,30.12,2018,577
1070,Üksikvanem,Ennustatud,0.19,27.32,2018,577
1071,Lasteta paar,Tegelik,0.63,9.31,2018,577
1072,Lasteta paar,Ennustatud,0.63,9.51,2018,577
1073,Ühe lapsega paar,Tegelik,0,7.35,2018,577
1074,Ühe lapsega paar,Ennustatud,0,7.65,2018,577
1075,Kahe lapsega paar,Tegelik,0,9.74,2018,577
1076,Kahe lapsega paar,Ennustatud,0,9.05,2018,577
1077,Kolme ja enama lapsega paar,Tegelik,0,7.35,2018,577
1078,Kolme ja enama lapsega paar,Ennustatud,0,7.35,2018,577
1079,Üksik mees,Tegelik,6.42,33.62,2018,578
1080,Üksik mees,Ennustatud,6.42,32.75,2018,578
1081,Üksik naine,Tegelik,2.16,22.68,2018,578
1082,Üksik naine,Ennustatud,2.16,20.93,2018,578
1083,Üksikvanem,Tegelik,0.19,30.12,2018,578
1084,Üksikvanem,Ennustatud,0.19,27.32,2018,578
1085,Lasteta paar,Tegelik,0.63,9.31,2018,578
1086,Lasteta paar,Ennustatud,0.63,9.51,2018,578
1087,Ühe lapsega paar,Tegelik,0,7.35,2018,578
1088,Ühe lapsega paar,Ennustatud,0,7.65,2018,578
1089,Kahe lapsega paar,Tegelik,0,9.74,2018,578
1090,Kahe lapsega paar,Ennustatud,0,9.05,2018,578
1091,Kolme ja enama lapsega paar,Tegelik,0,7.35,2018,578
1092,Kolme ja enama lapsega paar,Ennustatud,0,7.35,2018,578
1093,Üksik mees,Tegelik,6.42,33.62,2018,579
1094,Üksik mees,Ennustatud,6.42,32.75,2018,579
1095,Üksik naine,Tegelik,2.16,22.68,2018,579
1096,Üksik naine,Ennustatud,2.16,20.93,2018,579
1097,Üksikvanem,Tegelik,0.19,30.12,2018,579
1098,Üksikvanem,Ennustatud,0.19,27.32,2018,579
1099,Lasteta paar,Tegelik,0.63,9.31,2018,579
1100,Lasteta paar,Ennustatud,0.63,9.51,2018,579
1101,Ühe lapsega paar,Tegelik,0,7.35,2018,579
1102,Ühe lapsega paar,Ennustatud,0,7.65,2018,579
1103,Kahe lapsega paar,Tegelik,0,9.74,2018,579
1104,Kahe lapsega paar,Ennustatud,0,9.05,2018,579
1105,Kolme ja enama lapsega paar,Tegelik,0,7.35,2018,579
1106,Kolme ja enama lapsega paar,Ennustatud,0,7.35,2018,579
1107,Üksik mees,Tegelik,6.42,33.62,2018,580
1108,Üksik mees,Ennustatud,6.42,32.75,2018,580
1109,Üksik naine,Tegelik,2.16,22.68,2018,580
1110,Üksik naine,Ennustatud,2.16,20.93,2018,580
1111,Üksikvanem,Tegelik,0.19,30.12,2018,580
1112,Üksikvanem,Ennustatud,0.19,27.32,2018,580
1113,Lasteta paar,Tegelik,0.63,9.31,2018,580
1114,Lasteta paar,Ennustatud,0.63,9.51,2018,580
1115,Ühe lapsega paar,Tegelik,0,7.35,2018,580
1116,Ühe lapsega paar,Ennustatud,0,7.65,2018,580
1117,Kahe lapsega paar,Tegelik,0,9.74,2018,580
1118,Kahe lapsega paar,Ennustatud,0,9.05,2018,580
1119,Kolme ja enama lapsega paar,Tegelik,0,7.35,2018,580
1120,Kolme ja enama lapsega paar,Ennustatud,0,7.35,2018,580
1121,Üksik mees,Tegelik,6.42,33.62,2018,581
1122,Üksik mees,Ennustatud,6.42,32.75,2018,581
1123,Üksik naine,Tegelik,2.16,22.68,2018,581
1124,Üksik naine,Ennustatud,2.16,20.93,2018,581
1125,Üksikvanem,Tegelik,0.19,30.12,2018,581
1126,Üksikvanem,Ennustatud,0.19,27.32,2018,581
1127,Lasteta paar,Tegelik,0.63,9.31,2018,581
1128,Lasteta paar,Ennustatud,0.63,9.51,2018,581
1129,Ühe lapsega paar,Tegelik,0,7.35,2018,581
1130,Ühe lapsega paar,Ennustatud,0,7.65,2018,581
1131,Kahe lapsega paar,Tegelik,0,9.74,2018,581
1132,Kahe lapsega paar,Ennustatud,0,9.05,2018,581
1133,Kolme ja enama lapsega paar,Tegelik,0,7.35,2018,581
1134,Kolme ja enama lapsega paar,Ennustatud,0,7.35,2018,581
1135,Üksik mees,Tegelik,6.42,33.62,2018,582
1136,Üksik mees,Ennustatud,6.42,32.75,2018,582
1137,Üksik naine,Tegelik,2.16,22.68,2018,582
1138,Üksik naine,Ennustatud,2.16,20.93,2018,582
1139,Üksikvanem,Tegelik,0.19,30.12,2018,582
1140,Üksikvanem,Ennustatud,0.19,27.32,2018,582
1141,Lasteta paar,Tegelik,0.63,9.31,2018,582
1142,Lasteta paar,Ennustatud,0.63,9.51,2018,582
1143,Ühe lapsega paar,Tegelik,0,7.35,2018,582
1144,Ühe lapsega paar,Ennustatud,0,7.65,2018,582
1145,Kahe lapsega paar,Tegelik,0,9.74,2018,582
1146,Kahe lapsega paar,Ennustatud,0,9.05,2018,582
1147,Kolme ja enama lapsega paar,Tegelik,0,7.35,2018,582
1148,Kolme ja enama lapsega paar,Ennustatud,0,7.35,2018,582
1149,Üksik mees,Tegelik,6.42,33.62,2018,583
1150,Üksik mees,Ennustatud,6.42,32.75,2018,583
1151,Üksik naine,Tegelik,2.16,22.68,2018,583
1152,Üksik naine,Ennustatud,2.16,20.93,2018,583
1153,Üksikvanem,Tegelik,0.19,30.12,2018,583
1154,Üksikvanem,Ennustatud,0.19,27.32,2018,583
1155,Lasteta paar,Tegelik,0.63,9.31,2018,583
1156,Lasteta paar,Ennustatud,0.63,9.51,2018,583
1157,Ühe lapsega paar,Tegelik,0,7.35,2018,583
1158,Ühe lapsega paar,Ennustatud,0,7.65,2018,583
1159,Kahe lapsega paar,Tegelik,0,9.74,2018,583
1160,Kahe lapsega paar,Ennustatud,0,9.05,2018,583
1161,Kolme ja enama lapsega paar,Tegelik,0,7.35,2018,583
1162,Kolme ja enama lapsega paar,Ennustatud,0,7.35,2018,583
1163,Üksik mees,Tegelik,6.42,33.62,2018,584
1164,Üksik mees,Ennustatud,6.42,32.75,2018,584
1165,Üksik naine,Tegelik,2.16,22.68,2018,584
1166,Üksik naine,Ennustatud,2.16,20.93,2018,584
1167,Üksikvanem,Tegelik,0.19,30.12,2018,584
1168,Üksikvanem,Ennustatud,0.19,27.32,2018,584
1169,Lasteta paar,Tegelik,0.63,9.31,2018,584
1170,Lasteta paar,Ennustatud,0.63,9.33,2018,584
1171,Ühe lapsega paar,Tegelik,0,7.35,2018,584
1172,Ühe lapsega paar,Ennustatud,0,7.65,2018,584
1173,Kahe lapsega paar,Tegelik,0,9.74,2018,584
1174,Kahe lapsega paar,Ennustatud,0,9.05,2018,584
1175,Kolme ja enama lapsega paar,Tegelik,0,7.35,2018,584
1176,Kolme ja enama lapsega paar,Ennustatud,0,7.35,2018,584
1177,Üksik mees,Tegelik,6.42,33.62,2018,585
1178,Üksik mees,Ennustatud,6.42,32.75,2018,585
1179,Üksik naine,Tegelik,2.16,22.68,2018,585
1180,Üksik naine,Ennustatud,2.16,20.93,2018,585
1181,Üksikvanem,Tegelik,0.19,30.12,2018,585
1182,Üksikvanem,Ennustatud,0.19,27.32,2018,585
1183,Lasteta paar,Tegelik,0.63,9.31,2018,585
1184,Lasteta paar,Ennustatud,0.63,9.33,2018,585
1185,Ühe lapsega paar,Tegelik,0,7.35,2018,585
1186,Ühe lapsega paar,Ennustatud,0,7.65,2018,585
1187,Kahe lapsega paar,Tegelik,0,9.74,2018,585
1188,Kahe lapsega paar,Ennustatud,0,9.05,2018,585
1189,Kolme ja enama lapsega paar,Tegelik,0,7.35,2018,585
1190,Kolme ja enama lapsega paar,Ennustatud,0,7.35,2018,585
1191,Üksik mees,Tegelik,6.42,33.62,2018,586
1192,Üksik mees,Ennustatud,6.42,32.75,2018,586
1193,Üksik naine,Tegelik,2.16,22.68,2018,586
1194,Üksik naine,Ennustatud,2.16,20.93,2018,586
1195,Üksikvanem,Tegelik,0.19,30.12,2018,586
1196,Üksikvanem,Ennustatud,0.19,27.32,2018,586
1197,Lasteta paar,Tegelik,0.63,9.31,2018,586
1198,Lasteta paar,Ennustatud,0.63,9.33,2018,586
1199,Ühe lapsega paar,Tegelik,0,7.35,2018,586
1200,Ühe lapsega paar,Ennustatud,0,7.65,2018,586
1201,Kahe lapsega paar,Tegelik,0,9.74,2018,586
1202,Kahe lapsega paar,Ennustatud,0,9.16,2018,586
1203,Kolme ja enama lapsega paar,Tegelik,0,7.35,2018,586
1204,Kolme ja enama lapsega paar,Ennustatud,0,7.35,2018,586
1205,Üksik mees,Tegelik,6.42,33.62,2018,587
1206,Üksik mees,Ennustatud,6.42,32.75,2018,587
1207,Üksik naine,Tegelik,2.16,22.68,2018,587
1208,Üksik naine,Ennustatud,2.16,20.93,2018,587
1209,Üksikvanem,Tegelik,0.19,30.12,2018,587
1210,Üksikvanem,Ennustatud,0.19,27.32,2018,587
1211,Lasteta paar,Tegelik,0.63,9.31,2018,587
1212,Lasteta paar,Ennustatud,0.63,9.33,2018,587
1213,Ühe lapsega paar,Tegelik,0,7.35,2018,587
1214,Ühe lapsega paar,Ennustatud,0,7.65,2018,587
1215,Kahe lapsega paar,Tegelik,0,9.74,2018,587
1216,Kahe lapsega paar,Ennustatud,0,9.16,2018,587
1217,Kolme ja enama lapsega paar,Tegelik,0,7.35,2018,587
1218,Kolme ja enama lapsega paar,Ennustatud,0,7.35,2018,587
1219,Üksik mees,Tegelik,6.42,33.62,2018,588
1220,Üksik mees,Ennustatud,6.42,32.75,2018,588
1221,Üksik naine,Tegelik,2.16,22.68,2018,588
1222,Üksik naine,Ennustatud,2.16,20.93,2018,588
1223,Üksikvanem,Tegelik,0.19,30.12,2018,588
1224,Üksikvanem,Ennustatud,0.19,27.32,2018,588
1225,Lasteta paar,Tegelik,0.63,9.31,2018,588
1226,Lasteta paar,Ennustatud,0.63,9.33,2018,588
1227,Ühe lapsega paar,Tegelik,0,7.35,2018,588
1228,Ühe lapsega paar,Ennustatud,0,7.65,2018,588
1229,Kahe lapsega paar,Tegelik,0,9.74,2018,588
1230,Kahe lapsega paar,Ennustatud,0,9.16,2018,588
1231,Kolme ja enama lapsega paar,Tegelik,0,7.35,2018,588
1232,Kolme ja enama lapsega paar,Ennustatud,0,7.35,2018,588
1233,Üksik mees,Tegelik,6.42,33.62,2018,589
1234,Üksik mees,Ennustatud,6.42,32.75,2018,589
1235,Üksik naine,Tegelik,2.16,22.68,2018,589
1236,Üksik naine,Ennustatud,2.16,20.93,2018,589
1237,Üksikvanem,Tegelik,0.19,30.12,2018,589
1238,Üksikvanem,Ennustatud,0.19,27.32,2018,589
1239,Lasteta paar,Tegelik,0.63,9.31,2018,589
1240,Lasteta paar,Ennustatud,0.63,9.33,2018,589
1241,Ühe lapsega paar,Tegelik,0,7.35,2018,589
1242,Ühe lapsega paar,Ennustatud,0,7.65,2018,589
1243,Kahe lapsega paar,Tegelik,0,9.74,2018,589
1244,Kahe lapsega paar,Ennustatud,0,9.16,2018,589
1245,Kolme ja enama lapsega paar,Tegelik,0,7.35,2018,589
1246,Kolme ja enama lapsega paar,Ennustatud,0,7.35,2018,589
1247,Üksik mees,Tegelik,6.42,33.62,2018,590
1248,Üksik mees,Ennustatud,6.42,32.75,2018,590
1249,Üksik naine,Tegelik,2.16,22.68,2018,590
1250,Üksik naine,Ennustatud,2.16,20.93,2018,590
1251,Üksikvanem,Tegelik,0.19,30.12,2018,590
1252,Üksikvanem,Ennustatud,0.19,26.34,2018,590
1253,Lasteta paar,Tegelik,0.63,9.31,2018,590
1254,Lasteta paar,Ennustatud,0.63,9.33,2018,590
1255,Ühe lapsega paar,Tegelik,0,7.35,2018,590
1256,Ühe lapsega paar,Ennustatud,0,7.65,2018,590
1257,Kahe lapsega paar,Tegelik,0,9.74,2018,590
1258,Kahe lapsega paar,Ennustatud,0,9.16,2018,590
1259,Kolme ja enama lapsega paar,Tegelik,0,7.35,2018,590
1260,Kolme ja enama lapsega paar,Ennustatud,0,7.35,2018,590
1261,Üksik mees,Tegelik,6.42,33.62,2018,591
1262,Üksik mees,Ennustatud,6.42,32.75,2018,591
1263,Üksik naine,Tegelik,2.16,22.68,2018,591
1264,Üksik naine,Ennustatud,2.16,20.93,2018,591
1265,Üksikvanem,Tegelik,0.19,30.12,2018,591
1266,Üksikvanem,Ennustatud,0.19,26.34,2018,591
1267,Lasteta paar,Tegelik,0.63,9.31,2018,591
1268,Lasteta paar,Ennustatud,0.63,9.33,2018,591
1269,Ühe lapsega paar,Tegelik,0,7.35,2018,591
1270,Ühe lapsega paar,Ennustatud,0,7.65,2018,591
1271,Kahe lapsega paar,Tegelik,0,9.74,2018,591
1272,Kahe lapsega paar,Ennustatud,0,9.16,2018,591
1273,Kolme ja enama lapsega paar,Tegelik,0,7.35,2018,591
1274,Kolme ja enama lapsega paar,Ennustatud,0,7.35,2018,591
1275,Üksik mees,Tegelik,6.42,33.62,2018,592
1276,Üksik mees,Ennustatud,6.42,32.75,2018,592
1277,Üksik naine,Tegelik,2.16,22.68,2018,592
1278,Üksik naine,Ennustatud,2.16,20.93,2018,592
1279,Üksikvanem,Tegelik,0.19,30.12,2018,592
1280,Üksikvanem,Ennustatud,0.19,26.34,2018,592
1281,Lasteta paar,Tegelik,0.63,9.31,2018,592
1282,Lasteta paar,Ennustatud,0.63,9.33,2018,592
1283,Ühe lapsega paar,Tegelik,0,7.35,2018,592
1284,Ühe lapsega paar,Ennustatud,0,7.65,2018,592
1285,Kahe lapsega paar,Tegelik,0,9.74,2018,592
1286,Kahe lapsega paar,Ennustatud,0,9.16,2018,592
1287,Kolme ja enama lapsega paar,Tegelik,0,7.35,2018,592
1288,Kolme ja enama lapsega paar,Ennustatud,0,7.35,2018,592
1289,Üksik mees,Tegelik,6.42,33.62,2018,593
1290,Üksik mees,Ennustatud,6.42,32.75,2018,593
1291,Üksik naine,Tegelik,2.16,22.68,2018,593
1292,Üksik naine,Ennustatud,2.16,20.93,2018,593
1293,Üksikvanem,Tegelik,0.19,30.12,2018,593
1294,Üksikvanem,Ennustatud,0.19,26.34,2018,593
1295,Lasteta paar,Tegelik,0.63,9.31,2018,593
1296,Lasteta paar,Ennustatud,0.63,9.33,2018,593
1297,Ühe lapsega paar,Tegelik,0,7.35,2018,593
1298,Ühe lapsega paar,Ennustatud,0,7.65,2018,593
1299,Kahe lapsega paar,Tegelik,0,9.74,2018,593
1300,Kahe lapsega paar,Ennustatud,0,9.16,2018,593
1301,Kolme ja enama lapsega paar,Tegelik,0,7.35,2018,593
1302,Kolme ja enama lapsega paar,Ennustatud,0,7.35,2018,593
1303,Üksik mees,Tegelik,6.42,33.62,2018,594
1304,Üksik mees,Ennustatud,6.42,32.75,2018,594
1305,Üksik naine,Tegelik,2.16,22.68,2018,594
1306,Üksik naine,Ennustatud,2.16,20.93,2018,594
1307,Üksikvanem,Tegelik,0.19,30.12,2018,594
1308,Üksikvanem,Ennustatud,0.19,26.34,2018,594
1309,Lasteta paar,Tegelik,0.63,9.31,2018,594
1310,Lasteta paar,Ennustatud,0.63,9.33,2018,594
1311,Ühe lapsega paar,Tegelik,0,7.35,2018,594
1312,Ühe lapsega paar,Ennustatud,0,7.65,2018,594
1313,Kahe lapsega paar,Tegelik,0,9.74,2018,594
1314,Kahe lapsega paar,Ennustatud,0,9.16,2018,594
1315,Kolme ja enama lapsega paar,Tegelik,0,7.35,2018,594
1316,Kolme ja enama lapsega paar,Ennustatud,0,7.35,2018,594
1317,Üksik mees,Tegelik,6.42,33.62,2018,595
1318,Üksik mees,Ennustatud,6.42,32.75,2018,595
1319,Üksik naine,Tegelik,2.16,22.68,2018,595
1320,Üksik naine,Ennustatud,2.16,20.93,2018,595
1321,Üksikvanem,Tegelik,0.19,30.12,2018,595
1322,Üksikvanem,Ennustatud,0.19,26.34,2018,595
1323,Lasteta paar,Tegelik,0.63,9.31,2018,595
1324,Lasteta paar,Ennustatud,0.63,9.33,2018,595
1325,Ühe lapsega paar,Tegelik,0,7.35,2018,595
1326,Ühe lapsega paar,Ennustatud,0,7.65,2018,595
1327,Kahe lapsega paar,Tegelik,0,9.74,2018,595
1328,Kahe lapsega paar,Ennustatud,0,9.16,2018,595
1329,Kolme ja enama lapsega paar,Tegelik,0,7.35,2018,595
1330,Kolme ja enama lapsega paar,Ennustatud,0,7.35,2018,595
1331,Üksik mees,Tegelik,6.42,33.62,2018,596
1332,Üksik mees,Ennustatud,6.42,32.75,2018,596
1333,Üksik naine,Tegelik,2.16,22.68,2018,596
1334,Üksik naine,Ennustatud,2.16,20.93,2018,596
1335,Üksikvanem,Tegelik,0.19,30.12,2018,596
1336,Üksikvanem,Ennustatud,0.19,25.95,2018,596
1337,Lasteta paar,Tegelik,0.63,9.31,2018,596
1338,Lasteta paar,Ennustatud,0.63,9.33,2018,596
1339,Ühe lapsega paar,Tegelik,0,7.35,2018,596
1340,Ühe lapsega paar,Ennustatud,0,7.65,2018,596
1341,Kahe lapsega paar,Tegelik,0,9.74,2018,596
1342,Kahe lapsega paar,Ennustatud,0,9.16,2018,596
1343,Kolme ja enama lapsega paar,Tegelik,0,7.35,2018,596
1344,Kolme ja enama lapsega paar,Ennustatud,0,7.35,2018,596
1345,Üksik mees,Tegelik,6.42,33.62,2018,597
1346,Üksik mees,Ennustatud,6.42,32.75,2018,597
1347,Üksik naine,Tegelik,2.16,22.68,2018,597
1348,Üksik naine,Ennustatud,2.16,20.93,2018,597
1349,Üksikvanem,Tegelik,0.19,30.12,2018,597
1350,Üksikvanem,Ennustatud,0.19,25.95,2018,597
1351,Lasteta paar,Tegelik,0.63,9.31,2018,597
1352,Lasteta paar,Ennustatud,0.63,9.33,2018,597
1353,Ühe lapsega paar,Tegelik,0,7.35,2018,597
1354,Ühe lapsega paar,Ennustatud,0,7.65,2018,597
1355,Kahe lapsega paar,Tegelik,0,9.74,2018,597
1356,Kahe lapsega paar,Ennustatud,0,9.16,2018,597
1357,Kolme ja enama lapsega paar,Tegelik,0,7.35,2018,597
1358,Kolme ja enama lapsega paar,Ennustatud,0,7.35,2018,597
1359,Üksik mees,Tegelik,6.42,33.62,2018,598
1360,Üksik mees,Ennustatud,6.42,32.75,2018,598
1361,Üksik naine,Tegelik,2.16,22.68,2018,598
1362,Üksik naine,Ennustatud,2.16,20.93,2018,598
1363,Üksikvanem,Tegelik,0.19,30.12,2018,598
1364,Üksikvanem,Ennustatud,0.19,25.95,2018,598
1365,Lasteta paar,Tegelik,0.63,9.31,2018,598
1366,Lasteta paar,Ennustatud,0.63,9.33,2018,598
1367,Ühe lapsega paar,Tegelik,0,7.35,2018,598
