,household,scenario,absolute poverty,relative poverty,year,minwage
467,Üksikvanem,Tegelik,0,29.34,2020,618
468,Üksikvanem,Ennustatud,0,28.38,2020,618
469,Lasteta paar,Tegelik,0.26,9.21,2020,618
470,Lasteta paar,Ennustatud,0.26,9.21,2020,618
471,Ühe lapsega paar,Tegelik,0,7.3,2020,618
472,Ühe lapsega paar,Ennustatud,0,7.3,2020,618
473,Kahe lapsega paar,Tegelik,0,9.65,2020,618
474,Kahe lapsega paar,Ennustatud,0,9.65,2020,618
475,Kolme ja enama lapsega paar,Tegelik,0,7.99,2020,618
476,Kolme ja enama lapsega paar,Ennustatud,0,7.99,2020,618
477,Üksik mees,Tegelik,5.47,32.99,2020,619
478,Üksik mees,Ennustatud,5.47,32.99,2020,619
479,Üksik naine,Tegelik,1.35,21.29,2020,619
480,Üksik naine,Ennustatud,1.35,21.29,2020,619
481,Üksikvanem,Tegelik,0,29.34,2020,619
482,Üksikvanem,Ennustatud,0,28.38,2020,619
483,Lasteta paar,Tegelik,0.26,9.21,2020,619
484,Lasteta paar,Ennustatud,0.26,9.21,2020,619
485,Ühe lapsega paar,Tegelik,0,7.3,2020,619
486,Ühe lapsega paar,Ennustatud,0,7.3,2020,619
487,Kahe lapsega paar,Tegelik,0,9.65,2020,619
488,Kahe lapsega paar,Ennustatud,0,9.65,2020,619
489,Kolme ja enama lapsega paar,Tegelik,0,7.99,2020,619
490,Kolme ja enama lapsega paar,Ennustatud,0,7.99,2020,619
491,Üksik mees,Tegelik,5.47,32.99,2020,620
492,Üksik mees,Ennustatud,5.47,32.99,2020,620
493,Üksik naine,Tegelik,1.35,21.29,2020,620
494,Üksik naine,Ennustatud,1.35,21.29,2020,620
495,Üksikvanem,Tegelik,0,29.34,2020,620
496,Üksikvanem,Ennustatud,0,28.38,2020,620
497,Lasteta paar,Tegelik,0.26,9.21,2020,620
498,Lasteta paar,Ennustatud,0.26,9.04,2020,620
499,Ühe lapsega paar,Tegelik,0,7.3,2020,620
500,Ühe lapsega paar,Ennustatud,0,7.3,2020,620
501,Kahe lapsega paar,Tegelik,0,9.65,2020,620
502,Kahe lapsega paar,Ennustatud,0,9.65,2020,620
503,Kolme ja enama lapsega paar,Tegelik,0,7.99,2020,620
504,Kolme ja enama lapsega paar,Ennustatud,0,7.99,2020,620
505,Üksik mees,Tegelik,5.47,32.99,2020,621
506,Üksik mees,Ennustatud,5.47,32.99,2020,621
507,Üksik naine,Tegelik,1.35,21.29,2020,621
508,Üksik naine,Ennustatud,1.35,21.29,2020,621
509,Üksikvanem,Tegelik,0,29.34,2020,621
510,Üksikvanem,Ennustatud,0,28.38,2020,621
511,Lasteta paar,Tegelik,0.26,9.21,2020,621
512,Lasteta paar,Ennustatud,0.26,9.04,2020,621
513,Ühe lapsega paar,Tegelik,0,7.3,2020,621
514,Ühe lapsega paar,Ennustatud,0,7.3,2020,621
515,Kahe lapsega paar,Tegelik,0,9.65,2020,621
516,Kahe lapsega paar,Ennustatud,0,9.65,2020,621
517,Kolme ja enama lapsega paar,Tegelik,0,7.99,2020,621
518,Kolme ja enama lapsega paar,Ennustatud,0,7.99,2020,621
519,Üksik mees,Tegelik,5.47,32.99,2020,622
520,Üksik mees,Ennustatud,5.47,32.99,2020,622
521,Üksik naine,Tegelik,1.35,21.29,2020,622
522,Üksik naine,Ennustatud,1.35,21.29,2020,622
523,Üksikvanem,Tegelik,0,29.34,2020,622
524,Üksikvanem,Ennustatud,0,28.38,2020,622
525,Lasteta paar,Tegelik,0.26,9.21,2020,622
526,Lasteta paar,Ennustatud,0.26,9.04,2020,622
527,Ühe lapsega paar,Tegelik,0,7.3,2020,622
528,Ühe lapsega paar,Ennustatud,0,7.3,2020,622
529,Kahe lapsega paar,Tegelik,0,9.65,2020,622
530,Kahe lapsega paar,Ennustatud,0,9.65,2020,622
531,Kolme ja enama lapsega paar,Tegelik,0,7.99,2020,622
532,Kolme ja enama lapsega paar,Ennustatud,0,7.99,2020,622
533,Üksik mees,Tegelik,5.47,32.99,2020,623
534,Üksik mees,Ennustatud,5.47,32.99,2020,623
535,Üksik naine,Tegelik,1.35,21.29,2020,623
536,Üksik naine,Ennustatud,1.35,21.29,2020,623
537,Üksikvanem,Tegelik,0,29.34,2020,623
538,Üksikvanem,Ennustatud,0,28.38,2020,623
539,Lasteta paar,Tegelik,0.26,9.21,2020,623
540,Lasteta paar,Ennustatud,0.26,9.04,2020,623
541,Ühe lapsega paar,Tegelik,0,7.3,2020,623
542,Ühe lapsega paar,Ennustatud,0,7.3,2020,623
543,Kahe lapsega paar,Tegelik,0,9.65,2020,623
544,Kahe lapsega paar,Ennustatud,0,9.65,2020,623
545,Kolme ja enama lapsega paar,Tegelik,0,7.99,2020,623
546,Kolme ja enama lapsega paar,Ennustatud,0,7.99,2020,623
547,Üksik mees,Tegelik,5.47,32.99,2020,624
548,Üksik mees,Ennustatud,5.47,32.99,2020,624
549,Üksik naine,Tegelik,1.35,21.29,2020,624
550,Üksik naine,Ennustatud,1.35,21.29,2020,624
551,Üksikvanem,Tegelik,0,29.34,2020,624
552,Üksikvanem,Ennustatud,0,28.38,2020,624
553,Lasteta paar,Tegelik,0.26,9.21,2020,624
554,Lasteta paar,Ennustatud,0.26,9.04,2020,624
555,Ühe lapsega paar,Tegelik,0,7.3,2020,624
556,Ühe lapsega paar,Ennustatud,0,7.3,2020,624
557,Kahe lapsega paar,Tegelik,0,9.65,2020,624
558,Kahe lapsega paar,Ennustatud,0,9.65,2020,624
559,Kolme ja enama lapsega paar,Tegelik,0,7.99,2020,624
560,Kolme ja enama lapsega paar,Ennustatud,0,7.99,2020,624
561,Üksik mees,Tegelik,5.47,32.99,2020,625
562,Üksik mees,Ennustatud,5.47,32.99,2020,625
563,Üksik naine,Tegelik,1.35,21.29,2020,625
564,Üksik naine,Ennustatud,1.35,21.29,2020,625
565,Üksikvanem,Tegelik,0,29.34,2020,625
566,Üksikvanem,Ennustatud,0,28.38,2020,625
567,Lasteta paar,Tegelik,0.26,9.21,2020,625
568,Lasteta paar,Ennustatud,0.26,9.04,2020,625
569,Ühe lapsega paar,Tegelik,0,7.3,2020,625
570,Ühe lapsega paar,Ennustatud,0,7.3,2020,625
571,Kahe lapsega paar,Tegelik,0,9.65,2020,625
572,Kahe lapsega paar,Ennustatud,0,9.65,2020,625
573,Kolme ja enama lapsega paar,Tegelik,0,7.99,2020,625
574,Kolme ja enama lapsega paar,Ennustatud,0,7.99,2020,625
575,Üksik mees,Tegelik,5.47,32.99,2020,626
576,Üksik mees,Ennustatud,5.47,32.99,2020,626
577,Üksik naine,Tegelik,1.35,21.29,2020,626
578,Üksik naine,Ennustatud,1.35,21.29,2020,626
579,Üksikvanem,Tegelik,0,29.34,2020,626
580,Üksikvanem,Ennustatud,0,28.38,2020,626
581,Lasteta paar,Tegelik,0.26,9.21,2020,626
582,Lasteta paar,Ennustatud,0.26,9.04,2020,626
583,Ühe lapsega paar,Tegelik,0,7.3,2020,626
584,Ühe lapsega paar,Ennustatud,0,7.3,2020,626
585,Kahe lapsega paar,Tegelik,0,9.65,2020,626
586,Kahe lapsega paar,Ennustatud,0,9.65,2020,626
587,Kolme ja enama lapsega paar,Tegelik,0,7.99,2020,626
588,Kolme ja enama lapsega paar,Ennustatud,0,7.99,2020,626
589,Üksik mees,Tegelik,5.47,32.99,2020,627
590,Üksik mees,Ennustatud,5.47,32.99,2020,627
591,Üksik naine,Tegelik,1.35,21.29,2020,627
592,Üksik naine,Ennustatud,1.35,21.29,2020,627
593,Üksikvanem,Tegelik,0,29.34,2020,627
594,Üksikvanem,Ennustatud,0,28.38,2020,627
595,Lasteta paar,Tegelik,0.26,9.21,2020,627
596,Lasteta paar,Ennustatud,0.26,9.04,2020,627
597,Ühe lapsega paar,Tegelik,0,7.3,2020,627
598,Ühe lapsega paar,Ennustatud,0,7.3,2020,627
599,Kahe lapsega paar,Tegelik,0,9.65,2020,627
600,Kahe lapsega paar,Ennustatud,0,9.65,2020,627
601,Kolme ja enama lapsega paar,Tegelik,0,7.99,2020,627
602,Kolme ja enama lapsega paar,Ennustatud,0,7.99,2020,627
603,Üksik mees,Tegelik,5.47,32.99,2020,628
604,Üksik mees,Ennustatud,5.47,32.99,2020,628
605,Üksik naine,Tegelik,1.35,21.29,2020,628
606,Üksik naine,Ennustatud,1.35,21.29,2020,628
607,Üksikvanem,Tegelik,0,29.34,2020,628
608,Üksikvanem,Ennustatud,0,28.38,2020,628
609,Lasteta paar,Tegelik,0.26,9.21,2020,628
610,Lasteta paar,Ennustatud,0.26,9.04,2020,628
611,Ühe lapsega paar,Tegelik,0,7.3,2020,628
612,Ühe lapsega paar,Ennustatud,0,7.3,2020,628
613,Kahe lapsega paar,Tegelik,0,9.65,2020,628
614,Kahe lapsega paar,Ennustatud,0,9.65,2020,628
615,Kolme ja enama lapsega paar,Tegelik,0,7.99,2020,628
616,Kolme ja enama lapsega paar,Ennustatud,0,7.99,2020,628
617,Üksik mees,Tegelik,5.47,32.99,2020,629
618,Üksik mees,Ennustatud,5.47,32.99,2020,629
619,Üksik naine,Tegelik,1.35,21.29,2020,629
620,Üksik naine,Ennustatud,1.35,21.29,2020,629
621,Üksikvanem,Tegelik,0,29.34,2020,629
622,Üksikvanem,Ennustatud,0,28.38,2020,629
623,Lasteta paar,Tegelik,0.26,9.21,2020,629
624,Lasteta paar,Ennustatud,0.26,9.04,2020,629
625,Ühe lapsega paar,Tegelik,0,7.3,2020,629
626,Ühe lapsega paar,Ennustatud,0,7.3,2020,629
627,Kahe lapsega paar,Tegelik,0,9.65,2020,629
628,Kahe lapsega paar,Ennustatud,0,9.65,2020,629
629,Kolme ja enama lapsega paar,Tegelik,0,7.99,2020,629
630,Kolme ja enama lapsega paar,Ennustatud,0,7.99,2020,629
631,Üksik mees,Tegelik,5.47,32.99,2020,630
632,Üksik mees,Ennustatud,5.47,32.99,2020,630
633,Üksik naine,Tegelik,1.35,21.29,2020,630
634,Üksik naine,Ennustatud,1.35,21.29,2020,630
635,Üksikvanem,Tegelik,0,29.34,2020,630
636,Üksikvanem,Ennustatud,0,28.38,2020,630
637,Lasteta paar,Tegelik,0.26,9.21,2020,630
638,Lasteta paar,Ennustatud,0.26,9.04,2020,630
639,Ühe lapsega paar,Tegelik,0,7.3,2020,630
640,Ühe lapsega paar,Ennustatud,0,7.3,2020,630
641,Kahe lapsega paar,Tegelik,0,9.65,2020,630
642,Kahe lapsega paar,Ennustatud,0,9.77,2020,630
643,Kolme ja enama lapsega paar,Tegelik,0,7.99,2020,630
644,Kolme ja enama lapsega paar,Ennustatud,0,7.99,2020,630
645,Üksik mees,Tegelik,5.47,32.99,2020,631
646,Üksik mees,Ennustatud,5.47,32.99,2020,631
647,Üksik naine,Tegelik,1.35,21.29,2020,631
648,Üksik naine,Ennustatud,1.35,21.29,2020,631
649,Üksikvanem,Tegelik,0,29.34,2020,631
650,Üksikvanem,Ennustatud,0,28.38,2020,631
651,Lasteta paar,Tegelik,0.26,9.21,2020,631
652,Lasteta paar,Ennustatud,0.26,9.04,2020,631
653,Ühe lapsega paar,Tegelik,0,7.3,2020,631
654,Ühe lapsega paar,Ennustatud,0,7.3,2020,631
655,Kahe lapsega paar,Tegelik,0,9.65,2020,631
656,Kahe lapsega paar,Ennustatud,0,9.77,2020,631
657,Kolme ja enama lapsega paar,Tegelik,0,7.99,2020,631
658,Kolme ja enama lapsega paar,Ennustatud,0,7.99,2020,631
659,Üksik mees,Tegelik,5.47,32.99,2020,632
660,Üksik mees,Ennustatud,5.47,32.99,2020,632
661,Üksik naine,Tegelik,1.35,21.29,2020,632
662,Üksik naine,Ennustatud,1.35,21.29,2020,632
663,Üksikvanem,Tegelik,0,29.34,2020,632
664,Üksikvanem,Ennustatud,0,28.38,2020,632
665,Lasteta paar,Tegelik,0.26,9.21,2020,632
666,Lasteta paar,Ennustatud,0.26,9.04,2020,632
667,Ühe lapsega paar,Tegelik,0,7.3,2020,632
668,Ühe lapsega paar,Ennustatud,0,7.3,2020,632
669,Kahe lapsega paar,Tegelik,0,9.65,2020,632
670,Kahe lapsega paar,Ennustatud,0,9.77,2020,632
671,Kolme ja enama lapsega paar,Tegelik,0,7.99,2020,632
672,Kolme ja enama lapsega paar,Ennustatud,0,7.99,2020,632
673,Üksik mees,Tegelik,5.47,32.99,2020,633
674,Üksik mees,Ennustatud,5.47,32.99,2020,633
675,Üksik naine,Tegelik,1.35,21.29,2020,633
676,Üksik naine,Ennustatud,1.35,21.29,2020,633
677,Üksikvanem,Tegelik,0,29.34,2020,633
678,Üksikvanem,Ennustatud,0,28.2,2020,633
679,Lasteta paar,Tegelik,0.26,9.21,2020,633
680,Lasteta paar,Ennustatud,0.26,9.04,2020,633
681,Ühe lapsega paar,Tegelik,0,7.3,2020,633
682,Ühe lapsega paar,Ennustatud,0,7.3,2020,633
683,Kahe lapsega paar,Tegelik,0,9.65,2020,633
684,Kahe lapsega paar,Ennustatud,0,9.77,2020,633
685,Kolme ja enama lapsega paar,Tegelik,0,7.99,2020,633
686,Kolme ja enama lapsega paar,Ennustatud,0,7.99,2020,633
687,Üksik mees,Tegelik,5.47,32.99,2020,634
688,Üksik mees,Ennustatud,5.47,32.99,2020,634
689,Üksik naine,Tegelik,1.35,21.29,2020,634
690,Üksik naine,Ennustatud,1.35,21.29,2020,634
691,Üksikvanem,Tegelik,0,29.34,2020,634
692,Üksikvanem,Ennustatud,0,28.2,2020,634
693,Lasteta paar,Tegelik,0.26,9.21,2020,634
694,Lasteta paar,Ennustatud,0.26,9.04,2020,634
695,Ühe lapsega paar,Tegelik,0,7.3,2020,634
696,Ühe lapsega paar,Ennustatud,0,7.22,2020,634
697,Kahe lapsega paar,Tegelik,0,9.65,2020,634
698,Kahe lapsega paar,Ennustatud,0,9.77,2020,634
699,Kolme ja enama lapsega paar,Tegelik,0,7.99,2020,634
700,Kolme ja enama lapsega paar,Ennustatud,0,7.99,2020,634
701,Üksik mees,Tegelik,5.47,32.99,2020,635
702,Üksik mees,Ennustatud,5.47,32.99,2020,635
703,Üksik naine,Tegelik,1.35,21.29,2020,635
704,Üksik naine,Ennustatud,1.35,21.29,2020,635
705,Üksikvanem,Tegelik,0,29.34,2020,635
706,Üksikvanem,Ennustatud,0,28.2,2020,635
707,Lasteta paar,Tegelik,0.26,9.21,2020,635
708,Lasteta paar,Ennustatud,0.26,9.04,2020,635
709,Ühe lapsega paar,Tegelik,0,7.3,2020,635
710,Ühe lapsega paar,Ennustatud,0,7.22,2020,635
711,Kahe lapsega paar,Tegelik,0,9.65,2020,635
712,Kahe lapsega paar,Ennustatud,0,9.77,2020,635
713,Kolme ja enama lapsega paar,Tegelik,0,7.99,2020,635
714,Kolme ja enama lapsega paar,Ennustatud,0,7.99,2020,635
715,Üksik mees,Tegelik,5.47,32.99,2020,636
716,Üksik mees,Ennustatud,5.47,32.99,2020,636
717,Üksik naine,Tegelik,1.35,21.29,2020,636
718,Üksik naine,Ennustatud,1.35,21.29,2020,636
719,Üksikvanem,Tegelik,0,29.34,2020,636
720,Üksikvanem,Ennustatud,0,28.2,2020,636
721,Lasteta paar,Tegelik,0.26,9.21,2020,636
722,Lasteta paar,Ennustatud,0.26,9.04,2020,636
723,Ühe lapsega paar,Tegelik,0,7.3,2020,636
724,Ühe lapsega paar,Ennustatud,0,7.22,2020,636
725,Kahe lapsega paar,Tegelik,0,9.65,2020,636
726,Kahe lapsega paar,Ennustatud,0,9.77,2020,636
727,Kolme ja enama lapsega paar,Tegelik,0,7.99,2020,636
728,Kolme ja enama lapsega paar,Ennustatud,0,7.99,2020,636
729,Üksik mees,Tegelik,5.47,32.99,2020,637
730,Üksik mees,Ennustatud,5.47,32.99,2020,637
731,Üksik naine,Tegelik,1.35,21.29,2020,637
732,Üksik naine,Ennustatud,1.35,21.29,2020,637
733,Üksikvanem,Tegelik,0,29.34,2020,637
734,Üksikvanem,Ennustatud,0,28.2,2020,637
735,Lasteta paar,Tegelik,0.26,9.21,2020,637
736,Lasteta paar,Ennustatud,0.26,9.04,2020,637
737,Ühe lapsega paar,Tegelik,0,7.3,2020,637
738,Ühe lapsega paar,Ennustatud,0,7.22,2020,637
739,Kahe lapsega paar,Tegelik,0,9.65,2020,637
740,Kahe lapsega paar,Ennustatud,0,9.77,2020,637
741,Kolme ja enama lapsega paar,Tegelik,0,7.99,2020,637
742,Kolme ja enama lapsega paar,Ennustatud,0,7.99,2020,637
743,Üksik mees,Tegelik,5.47,32.99,2020,638
744,Üksik mees,Ennustatud,5.47,32.99,2020,638
745,Üksik naine,Tegelik,1.35,21.29,2020,638
746,Üksik naine,Ennustatud,1.35,21.29,2020,638
747,Üksikvanem,Tegelik,0,29.34,2020,638
748,Üksikvanem,Ennustatud,0,28.2,2020,638
749,Lasteta paar,Tegelik,0.26,9.21,2020,638
750,Lasteta paar,Ennustatud,0.26,9.04,2020,638
751,Ühe lapsega paar,Tegelik,0,7.3,2020,638
752,Ühe lapsega paar,Ennustatud,0,7.22,2020,638
753,Kahe lapsega paar,Tegelik,0,9.65,2020,638
754,Kahe lapsega paar,Ennustatud,0,9.77,2020,638
755,Kolme ja enama lapsega paar,Tegelik,0,7.99,2020,638
756,Kolme ja enama lapsega paar,Ennustatud,0,7.99,2020,638
757,Üksik mees,Tegelik,5.47,32.99,2020,639
758,Üksik mees,Ennustatud,5.47,32.99,2020,639
759,Üksik naine,Tegelik,1.35,21.29,2020,639
760,Üksik naine,Ennustatud,1.35,21.29,2020,639
761,Üksikvanem,Tegelik,0,29.34,2020,639
762,Üksikvanem,Ennustatud,0,28.2,2020,639
763,Lasteta paar,Tegelik,0.26,9.21,2020,639
764,Lasteta paar,Ennustatud,0.26,9.04,2020,639
765,Ühe lapsega paar,Tegelik,0,7.3,2020,639
766,Ühe lapsega paar,Ennustatud,0,7.22,2020,639
767,Kahe lapsega paar,Tegelik,0,9.65,2020,639
768,Kahe lapsega paar,Ennustatud,0,9.77,2020,639
769,Kolme ja enama lapsega paar,Tegelik,0,7.99,2020,639
770,Kolme ja enama lapsega paar,Ennustatud,0,7.99,2020,639
771,Üksik mees,Tegelik,5.47,32.99,2020,640
772,Üksik mees,Ennustatud,5.47,32.99,2020,640
773,Üksik naine,Tegelik,1.35,21.29,2020,640
774,Üksik naine,Ennustatud,1.35,21.29,2020,640
775,Üksikvanem,Tegelik,0,29.34,2020,640
776,Üksikvanem,Ennustatud,0,28.2,2020,640
777,Lasteta paar,Tegelik,0.26,9.21,2020,640
778,Lasteta paar,Ennustatud,0.26,9.04,2020,640
779,Ühe lapsega paar,Tegelik,0,7.3,2020,640
780,Ühe lapsega paar,Ennustatud,0,7.38,2020,640
781,Kahe lapsega paar,Tegelik,0,9.65,2020,640
782,Kahe lapsega paar,Ennustatud,0,9.77,2020,640
783,Kolme ja enama lapsega paar,Tegelik,0,7.99,2020,640
784,Kolme ja enama lapsega paar,Ennustatud,0,7.99,2020,640
785,Üksik mees,Tegelik,5.47,32.99,2020,641
786,Üksik mees,Ennustatud,5.47,32.99,2020,641
787,Üksik naine,Tegelik,1.35,21.29,2020,641
788,Üksik naine,Ennustatud,1.35,21.29,2020,641
789,Üksikvanem,Tegelik,0,29.34,2020,641
790,Üksikvanem,Ennustatud,0,28.2,2020,641
791,Lasteta paar,Tegelik,0.26,9.21,2020,641
792,Lasteta paar,Ennustatud,0.26,9.04,2020,641
793,Ühe lapsega paar,Tegelik,0,7.3,2020,641
794,Ühe lapsega paar,Ennustatud,0,7.38,2020,641
795,Kahe lapsega paar,Tegelik,0,9.65,2020,641
796,Kahe lapsega paar,Ennustatud,0,9.77,2020,641
797,Kolme ja enama lapsega paar,Tegelik,0,7.99,2020,641
798,Kolme ja enama lapsega paar,Ennustatud,0,7.99,2020,641
799,Üksik mees,Tegelik,5.47,32.99,2020,642
800,Üksik mees,Ennustatud,5.47,32.99,2020,642
801,Üksik naine,Tegelik,1.35,21.29,2020,642
802,Üksik naine,Ennustatud,1.35,21.29,2020,642
803,Üksikvanem,Tegelik,0,29.34,2020,642
804,Üksikvanem,Ennustatud,0,28.2,2020,642
805,Lasteta paar,Tegelik,0.26,9.21,2020,642
806,Lasteta paar,Ennustatud,0.26,9.04,2020,642
807,Ühe lapsega paar,Tegelik,0,7.3,2020,642
808,Ühe lapsega paar,Ennustatud,0,7.38,2020,642
809,Kahe lapsega paar,Tegelik,0,9.65,2020,642
810,Kahe lapsega paar,Ennustatud,0,9.77,2020,642
811,Kolme ja enama lapsega paar,Tegelik,0,7.99,2020,642
812,Kolme ja enama lapsega paar,Ennustatud,0,8.88,2020,642
813,Üksik mees,Tegelik,5.47,32.99,2020,643
814,Üksik mees,Ennustatud,5.47,32.99,2020,643
815,Üksik naine,Tegelik,1.35,21.29,2020,643
816,Üksik naine,Ennustatud,1.35,21.29,2020,643
817,Üksikvanem,Tegelik,0,29.34,2020,643
818,Üksikvanem,Ennustatud,0,28.2,2020,643
819,Lasteta paar,Tegelik,0.26,9.21,2020,643
820,Lasteta paar,Ennustatud,0.26,9.04,2020,643
821,Ühe lapsega paar,Tegelik,0,7.3,2020,643
822,Ühe lapsega paar,Ennustatud,0,7.38,2020,643
823,Kahe lapsega paar,Tegelik,0,9.65,2020,643
824,Kahe lapsega paar,Ennustatud,0,9.77,2020,643
825,Kolme ja enama lapsega paar,Tegelik,0,7.99,2020,643
826,Kolme ja enama lapsega paar,Ennustatud,0,8.88,2020,643
827,Üksik mees,Tegelik,5.47,32.99,2020,644
828,Üksik mees,Ennustatud,5.47,32.99,2020,644
829,Üksik naine,Tegelik,1.35,21.29,2020,644
830,Üksik naine,Ennustatud,1.35,21.29,2020,644
831,Üksikvanem,Tegelik,0,29.34,2020,644
832,Üksikvanem,Ennustatud,0,28.29,2020,644
833,Lasteta paar,Tegelik,0.26,9.21,2020,644
834,Lasteta paar,Ennustatud,0.26,9.04,2020,644
835,Ühe lapsega paar,Tegelik,0,7.3,2020,644
836,Ühe lapsega paar,Ennustatud,0,7.38,2020,644
837,Kahe lapsega paar,Tegelik,0,9.65,2020,644
838,Kahe lapsega paar,Ennustatud,0,9.77,2020,644
839,Kolme ja enama lapsega paar,Tegelik,0,7.99,2020,644
840,Kolme ja enama lapsega paar,Ennustatud,0,8.88,2020,644
841,Üksik mees,Tegelik,5.47,32.99,2020,645
842,Üksik mees,Ennustatud,5.47,32.99,2020,645
843,Üksik naine,Tegelik,1.35,21.29,2020,645
844,Üksik naine,Ennustatud,1.35,21.29,2020,645
845,Üksikvanem,Tegelik,0,29.34,2020,645
846,Üksikvanem,Ennustatud,0,28.29,2020,645
847,Lasteta paar,Tegelik,0.26,9.21,2020,645
848,Lasteta paar,Ennustatud,0.26,9.04,2020,645
849,Ühe lapsega paar,Tegelik,0,7.3,2020,645
850,Ühe lapsega paar,Ennustatud,0,7.38,2020,645
851,Kahe lapsega paar,Tegelik,0,9.65,2020,645
852,Kahe lapsega paar,Ennustatud,0,9.77,2020,645
853,Kolme ja enama lapsega paar,Tegelik,0,7.99,2020,645
854,Kolme ja enama lapsega paar,Ennustatud,0,8.88,2020,645
855,Üksik mees,Tegelik,5.47,32.99,2020,646
856,Üksik mees,Ennustatud,5.47,32.99,2020,646
857,Üksik naine,Tegelik,1.35,21.29,2020,646
858,Üksik naine,Ennustatud,1.35,21.29,2020,646
859,Üksikvanem,Tegelik,0,29.34,2020,646
860,Üksikvanem,Ennustatud,0,28.29,2020,646
861,Lasteta paar,Tegelik,0.26,9.21,2020,646
862,Lasteta paar,Ennustatud,0.26,9.04,2020,646
863,Ühe lapsega paar,Tegelik,0,7.3,2020,646
864,Ühe lapsega paar,Ennustatud,0,7.38,2020,646
865,Kahe lapsega paar,Tegelik,0,9.65,2020,646
866,Kahe lapsega paar,Ennustatud,0,9.77,2020,646
867,Kolme ja enama lapsega paar,Tegelik,0,7.99,2020,646
868,Kolme ja enama lapsega paar,Ennustatud,0,8.88,2020,646
869,Üksik mees,Tegelik,5.47,32.99,2020,647
870,Üksik mees,Ennustatud,5.47,32.99,2020,647
871,Üksik naine,Tegelik,1.35,21.29,2020,647
872,Üksik naine,Ennustatud,1.35,21.29,2020,647
873,Üksikvanem,Tegelik,0,29.34,2020,647
874,Üksikvanem,Ennustatud,0,28.29,2020,647
875,Lasteta paar,Tegelik,0.26,9.21,2020,647
876,Lasteta paar,Ennustatud,0.26,9.04,2020,647
877,Ühe lapsega paar,Tegelik,0,7.3,2020,647
878,Ühe lapsega paar,Ennustatud,0,7.38,2020,647
879,Kahe lapsega paar,Tegelik,0,9.65,2020,647
880,Kahe lapsega paar,Ennustatud,0,9.77,2020,647
881,Kolme ja enama lapsega paar,Tegelik,0,7.99,2020,647
882,Kolme ja enama lapsega paar,Ennustatud,0,8.88,2020,647
883,Üksik mees,Tegelik,5.47,32.99,2020,648
884,Üksik mees,Ennustatud,5.47,32.99,2020,648
885,Üksik naine,Tegelik,1.35,21.29,2020,648
886,Üksik naine,Ennustatud,1.35,21.29,2020,648
887,Üksikvanem,Tegelik,0,29.34,2020,648
888,Üksikvanem,Ennustatud,0,28.29,2020,648
889,Lasteta paar,Tegelik,0.26,9.21,2020,648
890,Lasteta paar,Ennustatud,0.26,9.04,2020,648
891,Ühe lapsega paar,Tegelik,0,7.3,2020,648
892,Ühe lapsega paar,Ennustatud,0,7.38,2020,648
893,Kahe lapsega paar,Tegelik,0,9.65,2020,648
894,Kahe lapsega paar,Ennustatud,0,9.77,2020,648
895,Kolme ja enama lapsega paar,Tegelik,0,7.99,2020,648
896,Kolme ja enama lapsega paar,Ennustatud,0,8.88,2020,648
897,Üksik mees,Tegelik,5.47,32.99,2020,649
898,Üksik mees,Ennustatud,5.47,32.99,2020,649
899,Üksik naine,Tegelik,1.35,21.29,2020,649
900,Üksik naine,Ennustatud,1.35,21.29,2020,649
901,Üksikvanem,Tegelik,0,29.34,2020,649
902,Üksikvanem,Ennustatud,0,28.29,2020,649
903,Lasteta paar,Tegelik,0.26,9.21,2020,649
904,Lasteta paar,Ennustatud,0.26,9.04,2020,649
905,Ühe lapsega paar,Tegelik,0,7.3,2020,649
906,Ühe lapsega paar,Ennustatud,0,7.38,2020,649
907,Kahe lapsega paar,Tegelik,0,9.65,2020,649
908,Kahe lapsega paar,Ennustatud,0,9.77,2020,649
909,Kolme ja enama lapsega paar,Tegelik,0,7.99,2020,649
910,Kolme ja enama lapsega paar,Ennustatud,0,8.88,2020,649
911,Üksik mees,Tegelik,5.47,32.99,2020,650
912,Üksik mees,Ennustatud,5.39,32.99,2020,650
913,Üksik naine,Tegelik,1.35,21.29,2020,650
914,Üksik naine,Ennustatud,1.35,21.29,2020,650
915,Üksikvanem,Tegelik,0,29.34,2020,650
916,Üksikvanem,Ennustatud,0,28.29,2020,650
917,Lasteta paar,Tegelik,0.26,9.21,2020,650
918,Lasteta paar,Ennustatud,0.26,9.04,2020,650
919,Ühe lapsega paar,Tegelik,0,7.3,2020,650
920,Ühe lapsega paar,Ennustatud,0,7.38,2020,650
921,Kahe lapsega paar,Tegelik,0,9.65,2020,650
922,Kahe lapsega paar,Ennustatud,0,9.77,2020,650
923,Kolme ja enama lapsega paar,Tegelik,0,7.99,2020,650
924,Kolme ja enama lapsega paar,Ennustatud,0,8.88,2020,650
925,Üksik mees,Tegelik,5.47,32.99,2020,651
926,Üksik mees,Ennustatud,5.39,32.99,2020,651
927,Üksik naine,Tegelik,1.35,21.29,2020,651
928,Üksik naine,Ennustatud,1.35,21.29,2020,651
929,Üksikvanem,Tegelik,0,29.34,2020,651
930,Üksikvanem,Ennustatud,0,28.29,2020,651
931,Lasteta paar,Tegelik,0.26,9.21,2020,651
932,Lasteta paar,Ennustatud,0.26,9.04,2020,651
933,Ühe lapsega paar,Tegelik,0,7.3,2020,651
